"seqID","kbase_suffix","Domain","Phylum","Class","Order","Family","Genus","Species","FastANI Reference","FastANI Reference Radius","FastANI Taxonomy","FastANI ANI","FastANI Alignment Fraction","Closest Placement Reference","Closest Placement Taxonomy","Closest Placement ANI","Closest Placement Alignment Fraction","Classification Method","Note","Other Related References","MSA AA Percent","RED Value","Warnings","kbase_file","Marker Lineage","# Genomes","# Markers","# Marker Sets","0","1","2","3","4","5+","Completeness","Contamination","Contamination level"
"304","TCS_genomes_18","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E fluorescens_T","GCF_000346775.1","95","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_T","95.21","0.91","GCF_000346775.1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_T","95.21","0.91","taxonomic classification defined by topology and ANI","topological placement and ANI have congruent species assignments","GCF_013608025.1, s__Pseudomonas_E neoa...","97.78","-","-","TCS_genomes_18_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"305","TCS_genomes_18","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E fluorescens_T","GCF_000346775.1","95","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_T","95.28","0.9","GCF_000346775.1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_T","95.28","0.9","taxonomic classification defined by topology and ANI","topological placement and ANI have congruent species assignments","GCF_013608025.1, s__Pseudomonas_E neoa...","97.78","-","-","TCS_genomes_18_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"306","TCS_genomes_18","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_001023535.1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E chlororaphis_E","91.76","0.88","taxonomic classification defined by topology and ANI","-","GCF_008801605.1, s__Pseudomonas_E bras...","96.61","0.9959862963","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_18_DRAM","o__Pseudomonadales",185,813,308,0,809,4,0,0,0,100,0.54,"Very low"
"307","TCS_genomes_18","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_001023535.1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E chlororaphis_E","91.79","0.88","taxonomic classification defined by topology and ANI","-","GCF_008801605.1, s__Pseudomonas_E bras...","96.61","0.9959862963","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_18_DRAM","o__Pseudomonadales",185,813,308,0,809,4,0,0,0,100,0.54,"Very low"
"308","TCS_genomes_18","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_001023535.1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E chlororaphis_E","91.77","0.88","taxonomic classification defined by topology and ANI","-","GCF_008801605.1, s__Pseudomonas_E bras...","96.61","0.9959862963","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_18_DRAM","o__Pseudomonadales",185,813,308,0,809,4,0,0,0,100,0.54,"Very low"
"309","TCS_genomes_18","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Lelliottia","","-","-","-","-","-","GCF_001652505.2","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Lelliottia;s__Lelliottia amnigena_A","93.1","0.89","taxonomic classification defined by topology and ANI","-","GCF_002811785.1, s__Lelliottia lapagei...","98.51","0.9985403372","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_18_DRAM","f__Enterobacteriaceae",157,1005,324,1,1001,3,0,0,0,99.96,0.13,"Very low"
"31","TCS_genomes_2","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_014268655.2, s__Pseudomonas_E marv...","97.54","0.98895","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_2_DRAM","o__Pseudomonadales",185,813,308,1,811,1,0,0,0,99.92,0.11,"Very low"
"310","TCS_genomes_18","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_900105485.1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E granadensis","94.68","0.92","taxonomic classification defined by topology and ANI","-","GCA_902825215.1, s__Pseudomonas_E fluo...","97.84","0.9998347951","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_18_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"311","TCS_genomes_18","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002080045","GCF_002080045.1","95","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002080045","96.05","0.91","GCF_002080045.1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002080045","96.05","0.91","taxonomic classification defined by topology and ANI","topological placement and ANI have congruent species assignments","GCF_003605735.1, s__Pseudomonas_E sp00...","97.88","-","-","TCS_genomes_18_DRAM","o__Pseudomonadales",185,813,308,1,805,7,0,0,0,99.68,0.74,"Very low"
"312","TCS_genomes_18","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_A","","-","-","-","-","-","GCF_004331835.1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__Pseudomonas_A sp004331835","93.7","0.86","taxonomic classification defined by topology and ANI","-","GCA_003527165.1, s__Pseudomonas_A sp00...","98.79","0.9875344131","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_18_DRAM","c__Gammaproteobacteria",228,583,244,0,582,1,0,0,0,100,0.14,"Very low"
"313","TCS_genomes_18","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Siccibacter","Siccibacter colletis","GCF_000696575.1","95","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Siccibacter;s__Siccibacter colletis","97.98","0.93","GCF_000696575.1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Siccibacter;s__Siccibacter colletis","97.98","0.93","taxonomic classification defined by topology and ANI","topological placement and ANI have congruent species assignments","GCF_000463155.2, s__Siccibacter turice...","96.64","-","-","TCS_genomes_18_DRAM","f__Enterobacteriaceae",223,876,305,1,874,1,0,0,0,99.89,0.08,"Very low"
"314","TCS_genomes_18","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","-","GCF_000346775.1, s__Pseudomonas_E fluo...","97.74","0.9930484403","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_18_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.13,"Very low"
"315","TCS_genomes_18","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","-","GCF_000346775.1, s__Pseudomonas_E fluo...","97.74","0.9930484403","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_18_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.13,"Very low"
"316","TCS_genomes_18","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","-","GCF_000346775.1, s__Pseudomonas_E fluo...","97.74","0.9930484403","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_18_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.13,"Very low"
"317","TCS_genomes_18","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Mixta","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","-","GCF_002895925.1, s__Mixta theicola, 95...","97.7","0.9768245395","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_18_DRAM","f__Enterobacteriaceae",223,876,305,2,867,7,0,0,0,99.93,0.93,"Very low"
"318","TCS_genomes_19","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter hormaechei_A","GCF_001729745.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter hormaechei_A","99.04","0.928","GCF_001729745.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter hormaechei_A","99.04","0.928","ani_screen","classification based on ANI only","GCF_001875655.1, s__Enterobacter horma...","97.46","-","-","TCS_genomes_19_DRAM","f__Enterobacteriaceae",223,876,305,1,873,2,0,0,0,99.89,0.19,"Very low"
"319","TCS_genomes_19","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E argentinensis_B","GCF_001839655.2","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E argentinensis_B","98.73","0.932","GCF_001839655.2","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E argentinensis_B","98.73","0.932","ani_screen","classification based on ANI only","GCF_023517795.1, s__Pseudomonas_E fulv...","97.64","-","-","TCS_genomes_19_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.15,"Very low"
"32","TCS_genomes_2","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_014268655.2, s__Pseudomonas_E marv...","97.54","0.98895","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_2_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"320","TCS_genomes_19","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter hormaechei_A","GCF_001729745.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter hormaechei_A","99.07","0.93","GCF_001729745.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter hormaechei_A","99.07","0.93","ani_screen","classification based on ANI only","GCF_001875655.1, s__Enterobacter horma...","97.46","-","-","TCS_genomes_19_DRAM","f__Enterobacteriaceae",223,876,305,1,873,2,0,0,0,99.89,0.19,"Very low"
"321","TCS_genomes_19","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Mixta","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_002895925.1, s__Mixta theicola, 95...","97.54","0.99492","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_19_DRAM","f__Enterobacteriaceae",223,876,305,2,871,3,0,0,0,99.93,0.52,"Very low"
"322","TCS_genomes_19","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter pittii_E","GCF_000399685.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter pittii_E","97.78","0.947","GCF_000399685.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter pittii_E","97.78","0.947","ani_screen","classification based on ANI only","GCF_002928115.1, s__Acinetobacter pitt...","98.79","-","-","TCS_genomes_19_DRAM","c__Gammaproteobacteria",1164,275,174,0,275,0,0,0,0,100,0,"No detectable contamination"
"323","TCS_genomes_19","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E fluorescens_AO","GCF_000817895.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AO","97.83","0.95","-","-","-","-","ani_screen","classification based on ANI only","GCF_000817895.1, s__Pseudomonas_E fluo...","97.72","-","-","TCS_genomes_19_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"324","TCS_genomes_19","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Pantoea","Pantoea brenneri","GCA_002095305.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pantoea;s__Pantoea brenneri","99.38","0.903","GCA_002095305.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pantoea;s__Pantoea brenneri","99.38","0.903","ani_screen","classification based on ANI only","GCA_009830035.1, s__Pantoea sp00983003...","98.55","-","-","TCS_genomes_19_DRAM","f__Enterobacteriaceae",223,876,305,0,876,0,0,0,0,100,0,"No detectable contamination"
"325","TCS_genomes_19","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E fluorescens_AO","GCF_000817895.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AO","97.79","0.933","GCF_000817895.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AO","97.79","0.933","ani_screen","classification based on ANI only","GCF_004358055.1, s__Pseudomonas_E mora...","96.9","-","-","TCS_genomes_19_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"326","TCS_genomes_19","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E fluorescens_AO","GCF_000817895.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AO","97.78","0.934","GCF_000817895.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AO","97.78","0.934","ani_screen","classification based on ANI only","GCF_004358055.1, s__Pseudomonas_E mora...","96.9","-","-","TCS_genomes_19_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"327","TCS_genomes_19","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_014268655.2, s__Pseudomonas_E marv...","97.54","0.98874","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_19_DRAM","o__Pseudomonadales",185,813,308,1,810,2,0,0,0,99.92,0.43,"Very low"
"329","TCS_genomes_19","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Mixta","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_002895925.1, s__Mixta theicola, 95...","97.6","0.99492","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_19_DRAM","f__Enterobacteriaceae",223,876,305,2,869,5,0,0,0,99.93,0.77,"Very low"
"33","TCS_genomes_2","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_014268655.2, s__Pseudomonas_E marv...","96.72","0.98891","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_2_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"330","TCS_genomes_19","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_019141525.1, s__Pseudomonas_E alva...","97.54","0.98874","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_19_DRAM","o__Pseudomonadales",185,813,308,1,810,2,0,0,0,99.92,0.43,"Very low"
"331","TCS_genomes_19","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_019200975.1, s__Pseudomonas_E sp01...","97.76","0.98519","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_19_DRAM","o__Pseudomonadales",185,813,308,1,808,4,0,0,0,99.68,0.7,"Very low"
"332","TCS_genomes_19","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_014851765.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp014851765","92.6","0.852","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_024169315.1, s__Pseudomonas_E migu...","97.76","0.99913","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_19_DRAM","o__Pseudomonadales",185,813,308,0,809,4,0,0,0,100,0.57,"Very low"
"333","TCS_genomes_19","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter hormaechei_A","GCF_001729745.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter hormaechei_A","95.89","0.912","GCF_011078175.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cloacae_Q","95.2","0.894","ani_screen","classification based on ANI only","GCF_011078175.1, s__Enterobacter cloac...","96.62","-","-","TCS_genomes_19_DRAM","f__Enterobacteriaceae",223,876,305,3,872,1,0,0,0,99.73,0.08,"Very low"
